-1,0,1
-2,0,2
-3,0,3
-4,0,4
-5,0,5
-6,0,6
-7,0,7
-8,0,8
-9,0,9
-10,0,10
-11,0,11
-11,1,12
-11,2,13
-11,3,14
-11,4,15
-12,4,16
-13,4,17
-13,5,18
-14,5,19
-15,5,20
-16,5,21
-17,5,22
-18,5,23
-19,5,24
-19,6,25
-19,7,26
-19,8,27
-19,9,28
-20,9,29
-21,9,30
-1,0,1
-2,0,2
-3,0,3
-4,0,4
-5,0,5
-6,0,6
-7,0,7
-8,0,8
-9,0,9
-10,0,10
-11,0,11
-12,0,12
-13,0,13
-1,0,1
-2,0,2
-3,0,3
-4,0,4
-5,0,5
-6,0,6
-7,0,7
-8,0,8
-9,0,9
-10,0,10
-11,0,11
-12,0,12
-13,0,13
-14,0,14
