0,-1,1
0,-2,2
0,-3,3
0,-4,4
0,-5,5
0,-6,6
0,-7,7
0,-8,8
0,-9,9
0,-10,10
0,-11,11
0,-12,12
0,-13,13
0,-14,14
0,-15,15
0,-16,16
0,-17,17
0,-18,18
0,-19,19
0,-20,20
0,-21,21
0,-22,22
0,-23,23
0,-24,24
0,-25,25
0,-26,26
1,-26,27
2,-26,28
3,-26,29
4,-26,30
5,-26,31
6,-26,32
7,-26,33
8,-26,34
9,-26,35
10,-26,36
11,-26,37
12,-26,38
13,-26,39
13,-27,40
13,-28,41
14,-28,42
14,-29,43
14,-30,44
14,-31,45
14,-32,46
14,-33,47
14,-34,48
14,-35,49
14,-36,50
14,-37,51
14,-38,52
14,-39,53
14,-40,54
14,-41,55
14,-42,56
14,-43,57
14,-44,58
14,-45,59
14,-46,60
14,-47,61
14,-48,62
14,-49,63
14,-50,64
14,-51,65
14,-52,66
14,-53,67
14,-54,68
14,-55,69
14,-56,70
14,-57,71
14,-56,72
14,-55,73
14,-54,74
14,-53,75
14,-52,76
14,-51,77
14,-50,78
14,-49,79
14,-48,80
14,-47,81
14,-48,82
14,-49,83
15,-49,84
15,-48,85
15,-47,86
15,-48,87
15,-49,88
15,-50,89
15,-51,90
15,-52,91
15,-53,92
15,-54,93
15,-55,94
14,-55,95
13,-55,96
12,-55,97
11,-55,98
10,-55,99
9,-55,100
8,-55,101
7,-55,102
6,-55,103
5,-55,104
4,-55,105
3,-55,106
2,-55,107
1,-55,108
0,-55,109
-1,-55,110
-2,-55,111
-3,-55,112
-3,-55,111
-4,-55,112
-5,-55,113
-6,-55,114
-7,-55,115
-8,-55,116
-9,-55,117
-10,-55,118
-11,-55,119
-10,-55,120
-9,-55,121
-8,-55,122
-7,-55,123
-7,-56,124
-6,-56,125
-5,-56,126
-5,-57,127
-4,-57,128
-3,-57,129
-2,-57,130
-3,-57,131
-2,-57,132
-3,-57,133
-2,-57,134
-1,-57,135
0,-57,136
1,-57,137
1,-57,136
2,-57,137
3,-57,138
4,-57,139
5,-57,140
6,-57,141
7,-57,142
8,-57,143
9,-57,144
10,-57,145
11,-57,146
12,-57,147
13,-57,148
14,-57,149
15,-57,150
16,-57,151
17,-57,152
18,-57,153
19,-57,154
20,-57,155
21,-57,156
22,-57,157
23,-57,158
24,-57,159
25,-57,160
26,-57,161
26,-58,162
27,-58,163
27,-58,162
28,-58,163
29,-58,164
30,-58,165
31,-58,166
32,-58,167
33,-58,168
34,-58,169
35,-58,170
36,-58,171
35,-58,172
34,-58,173
33,-58,174
32,-58,175
33,-58,176
34,-58,177
35,-58,178
36,-58,179
36,-58,178
35,-58,179
34,-58,180
33,-58,181
34,-58,182
35,-58,183
36,-58,184
37,-58,185
38,-58,186
39,-58,187
40,-58,188
41,-58,189
42,-58,190
43,-58,191
44,-58,192
45,-58,193
46,-58,194
47,-58,195
47,-58,194
48,-58,195
49,-58,196
50,-58,197
51,-58,198
52,-58,199
53,-58,200
54,-58,201
55,-58,202
56,-58,203
57,-58,204
58,-58,205
58,-58,204
59,-58,205
60,-58,206
59,-58,207
58,-58,208
57,-58,209
56,-58,210
57,-58,211
58,-58,212
59,-58,213
60,-58,214
61,-58,215
62,-58,216
63,-58,217
64,-58,218
65,-58,219
65,-58,218
66,-58,219
67,-58,220
68,-58,221
67,-58,222
66,-58,223
65,-58,224
64,-58,225
63,-58,226
