0,-1,1
0,-2,2
0,-3,3
0,-4,4
0,-5,5
0,-6,6
0,-7,7
0,-8,8
0,-9,9
0,-10,10
0,-11,11
0,-12,12
0,-13,13
0,-14,14
0,-15,15
0,-16,16
0,-17,17
0,-18,18
0,-19,19
0,-20,20
0,-21,21
0,-22,22
0,-23,23
0,-24,24
0,-25,25
0,-26,26
0,-27,27
0,-28,28
0,-29,29
0,-30,30
-1,-30,31
-2,-30,32
-3,-30,33
-3,-31,34
-3,-32,35
-3,-33,36
-3,-34,37
-3,-35,38
-3,-36,39
-3,-37,40
-3,-38,41
-3,-39,42
-4,-39,43
-4,-40,44
-5,-40,45
-6,-40,46
-7,-40,47
-8,-40,48
-9,-40,49
-9,-41,50
-9,-42,51
-9,-43,52
-9,-44,53
-9,-45,54
-9,-46,55
-9,-47,56
-9,-48,57
-9,-49,58
-9,-50,59
-9,-51,60
-9,-52,61
-9,-53,62
-9,-54,63
-9,-55,64
-9,-56,65
-9,-57,66
-9,-58,67
-9,-59,68
-9,-60,69
-9,-61,70
-9,-62,71
-9,-63,72
-9,-64,73
-9,-65,74
-9,-66,75
-9,-67,76
-8,-67,77
-7,-67,78
-6,-67,79
-6,-68,80
-6,-69,81
-6,-70,82
-6,-71,83
-6,-72,84
-6,-73,85
-6,-74,86
-6,-75,87
-6,-76,88
-6,-77,89
-6,-78,90
-6,-79,91
-6,-80,92
-6,-81,93
-6,-82,94
-6,-83,95
-6,-84,96
-6,-85,97
-6,-86,98
-5,-86,99
-4,-86,100
-4,-87,101
-4,-88,102
-4,-87,103
-4,-88,104
-4,-89,104
-3,-89,105
-2,-89,106
-2,-90,107
-1,-90,108
0,-90,109
1,-90,110
2,-90,111
3,-90,112
4,-90,113
5,-90,114
5,-91,115
6,-91,116
5,-91,117
5,-92,118
5,-93,118
